url,title
https://www.hyperplasma.top/article/1465/,Pillow
https://www.hyperplasma.top/article/1426/,NumPy
https://www.hyperplasma.top/article/1431/,Pandas
https://www.hyperplasma.top/article/1434/,Matplotlib
https://www.hyperplasma.top/article/2487/,SciPy
https://www.hyperplasma.top/article/2885/,seedir
https://www.hyperplasma.top/article/11315/,tqdm
